id,text,created_at,retweets,likes,hashtags,mentions,label
450273,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-03 23:17:05,98,20,#Travel #Foodie,@random_user,normal
322303,🚨 New ransomware variant detected targeting financial institutions. Be alert! #CyberThreat #Ransomware,2025-03-19 13:34:15,131,228,#Hacking #Malware,@CyberThreatSec,threat
668464,🔍 New MITRE ATT&CK technique: PowerShell scripts executing malicious payloads. #MITRE #TTP,2025-03-23 17:51:05,79,416,#Hacking #Malware,@CyberThreatSec,threat
446208,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-08 06:49:02,11,126,#Travel #Foodie,@random_user,normal
275389,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-12 01:03:50,95,113,#Life #Fun,@random_user,normal
370843,🚨 New ransomware variant detected targeting financial institutions. Be alert! #CyberThreat #Ransomware,2025-03-29 13:59:29,316,470,#Hacking #Malware,@CyberThreatSec,threat
925323,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-22 02:14:18,53,92,#Travel #Foodie,@random_user,normal
153366,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-11 21:04:41,20,246,#Life #Fun,@random_user,normal
134078,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-24 20:43:56,31,277,#Life #Fun,@random_user,normal
635375,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-01 11:40:31,98,212,#Life #Fun,@random_user,normal
482130,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-21 09:03:01,6,152,#Travel #Foodie,@random_user,normal
230242,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-17 10:14:09,265,137,#Hacking #Malware,@CyberThreatSec,threat
760749,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-03 07:40:41,69,84,#Travel #Foodie,@random_user,normal
668210,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-31 00:23:43,50,110,#Life #Fun,@random_user,normal
723900,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-18 23:38:42,62,175,#Travel #Foodie,@random_user,normal
964374,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-13 14:27:12,16,239,#Travel #Foodie,@random_user,normal
857239,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-14 16:46:46,14,23,#Life #Fun,@random_user,normal
469511,🚨 New ransomware variant detected targeting financial institutions. Be alert! #CyberThreat #Ransomware,2025-03-21 10:34:48,403,601,#CyberSecurity #Threat,@CyberThreatSec,threat
699964,⚠️ New malware exploiting CVE-2024-1234. Update your systems now! #Malware #CVE2024,2025-03-27 14:17:35,218,419,#CyberSecurity #Threat,@CyberThreatSec,threat
306563,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-02 16:38:54,86,252,#Travel #Foodie,@random_user,normal
508908,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-31 04:23:20,29,17,#Travel #Foodie,@random_user,normal
265540,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-05 09:18:19,45,290,#Travel #Foodie,@random_user,normal
883987,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-13 10:25:21,23,207,#Travel #Foodie,@random_user,normal
537373,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-10 18:14:57,137,153,#Hacking #Malware,@CyberThreatSec,threat
576765,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-28 16:37:38,87,193,#Travel #Foodie,@random_user,normal
915128,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-27 19:42:52,73,211,#Life #Fun,@random_user,normal
442402,🚫 Data breach reported at healthcare provider. Patient records compromised. #DataBreach #Privacy,2025-03-15 11:24:47,209,153,#CyberSecurity #Threat,@CyberThreatSec,threat
411625,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-24 20:07:30,11,284,#Life #Fun,@random_user,normal
369031,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-10 08:27:23,92,30,#Life #Fun,@random_user,normal
200230,⚠️ New malware exploiting CVE-2024-1234. Update your systems now! #Malware #CVE2024,2025-03-12 10:19:28,431,549,#Hacking #Malware,@CyberThreatSec,threat
296665,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-13 07:14:30,80,287,#Travel #Foodie,@random_user,normal
448029,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-24 12:07:39,21,135,#Travel #Foodie,@random_user,normal
802796,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-18 05:55:40,72,234,#Life #Fun,@random_user,normal
674986,🔍 New MITRE ATT&CK technique: PowerShell scripts executing malicious payloads. #MITRE #TTP,2025-03-01 19:55:58,64,822,#CyberSecurity #Threat,@CyberThreatSec,threat
541457,🔥 Massive DDoS attack detected on major e-commerce sites. #DDoS #CyberAttack,2025-03-15 04:15:00,69,272,#CyberSecurity #Threat,@CyberThreatSec,threat
285311,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-20 13:58:20,45,64,#Travel #Foodie,@random_user,normal
883294,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-11 15:50:55,79,103,#Travel #Foodie,@random_user,normal
397256,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-08 09:26:07,83,22,#Life #Fun,@random_user,normal
287335,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-12 07:04:00,72,125,#Travel #Foodie,@random_user,normal
463930,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-12 11:35:03,95,205,#Life #Fun,@random_user,normal
789072,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-16 17:45:44,70,146,#Travel #Foodie,@random_user,normal
127151,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-29 11:42:37,55,298,#Travel #Foodie,@random_user,normal
108988,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-20 12:52:33,92,266,#Travel #Foodie,@random_user,normal
340012,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-30 00:43:11,30,156,#Travel #Foodie,@random_user,normal
228050,🚀 Threat actors using compromised AWS credentials for crypto mining. #ThreatIntel #AWS,2025-03-26 22:24:43,173,971,#Hacking #Malware,@CyberThreatSec,threat
225418,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-17 14:08:05,17,291,#Life #Fun,@random_user,normal
787225,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-07 06:44:11,74,110,#Travel #Foodie,@random_user,normal
460507,🔍 New MITRE ATT&CK technique: PowerShell scripts executing malicious payloads. #MITRE #TTP,2025-03-08 15:56:09,456,559,#Hacking #Malware,@CyberThreatSec,threat
221475,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-04 18:48:25,41,112,#Life #Fun,@random_user,normal
668115,Phishing campaign spreading via fake Netflix emails. Do not click on suspicious links. #Phishing #CyberSecurity,2025-03-11 13:20:58,150,590,#CyberSecurity #Threat,@CyberThreatSec,threat
482251,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-15 17:30:55,394,349,#Hacking #Malware,@CyberThreatSec,threat
219445,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-02 12:26:48,73,80,#Life #Fun,@random_user,normal
824493,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-02 07:50:45,24,219,#Life #Fun,@random_user,normal
845944,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-20 02:10:10,5,219,#Travel #Foodie,@random_user,normal
772617,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-14 22:12:23,9,25,#Life #Fun,@random_user,normal
135087,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-19 19:46:42,80,172,#Life #Fun,@random_user,normal
364312,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-09 00:29:06,31,230,#Travel #Foodie,@random_user,normal
849429,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-09 07:34:57,74,97,#Life #Fun,@random_user,normal
745885,Critical zero-day vulnerability found in Apache server. Patch immediately! #ZeroDay #Vulnerability,2025-03-28 23:37:13,399,331,#Hacking #Malware,@CyberThreatSec,threat
668971,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-18 21:32:11,77,154,#Life #Fun,@random_user,normal
978789,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-24 07:00:52,65,199,#Travel #Foodie,@random_user,normal
381107,Critical zero-day vulnerability found in Apache server. Patch immediately! #ZeroDay #Vulnerability,2025-03-02 07:23:39,142,709,#Hacking #Malware,@CyberThreatSec,threat
872052,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-25 11:44:04,98,170,#Life #Fun,@random_user,normal
732630,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-02 14:19:45,90,256,#Life #Fun,@random_user,normal
664174,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-13 00:54:48,57,166,#Travel #Foodie,@random_user,normal
961014,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-13 14:06:23,32,215,#Life #Fun,@random_user,normal
976364,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-06 10:30:50,8,235,#Travel #Foodie,@random_user,normal
941371,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-05 09:38:35,36,139,#Life #Fun,@random_user,normal
766295,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-12 14:01:57,10,139,#Travel #Foodie,@random_user,normal
407573,🚀 Threat actors using compromised AWS credentials for crypto mining. #ThreatIntel #AWS,2025-03-04 21:24:45,62,325,#Hacking #Malware,@CyberThreatSec,threat
631438,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-19 06:46:44,378,273,#CyberSecurity #Threat,@CyberThreatSec,threat
684871,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-05 13:54:43,71,181,#Travel #Foodie,@random_user,normal
619341,"🔒 New phishing kit spotted, bypassing 2FA protections. Stay alert! #Phishing #CyberCrime",2025-03-31 05:40:32,158,868,#CyberSecurity #Threat,@CyberThreatSec,threat
387156,🔥 Massive DDoS attack detected on major e-commerce sites. #DDoS #CyberAttack,2025-03-04 17:27:26,136,837,#Hacking #Malware,@CyberThreatSec,threat
257905,🚨 New ransomware variant detected targeting financial institutions. Be alert! #CyberThreat #Ransomware,2025-03-24 04:59:27,67,467,#Hacking #Malware,@CyberThreatSec,threat
256702,"🔒 New phishing kit spotted, bypassing 2FA protections. Stay alert! #Phishing #CyberCrime",2025-03-05 02:18:36,169,539,#Hacking #Malware,@CyberThreatSec,threat
564753,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-04 05:23:19,52,149,#Travel #Foodie,@random_user,normal
560550,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-05 06:24:24,71,202,#Life #Fun,@random_user,normal
471006,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-28 19:54:23,269,621,#Hacking #Malware,@CyberThreatSec,threat
427933,🔍 New MITRE ATT&CK technique: PowerShell scripts executing malicious payloads. #MITRE #TTP,2025-03-31 03:49:35,280,485,#Hacking #Malware,@CyberThreatSec,threat
825963,"🔒 New phishing kit spotted, bypassing 2FA protections. Stay alert! #Phishing #CyberCrime",2025-03-07 23:46:52,332,741,#CyberSecurity #Threat,@CyberThreatSec,threat
353553,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-08 21:45:39,45,166,#Life #Fun,@random_user,normal
148970,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-08 01:51:40,69,180,#Life #Fun,@random_user,normal
408821,🚫 Data breach reported at healthcare provider. Patient records compromised. #DataBreach #Privacy,2025-03-10 01:04:23,399,218,#CyberSecurity #Threat,@CyberThreatSec,threat
470213,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-17 20:53:27,85,102,#Travel #Foodie,@random_user,normal
944334,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-14 11:51:20,25,38,#Travel #Foodie,@random_user,normal
217115,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-08 06:54:56,93,83,#Life #Fun,@random_user,normal
960590,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-03 00:43:21,40,263,#Travel #Foodie,@random_user,normal
573851,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-14 14:32:17,81,183,#Travel #Foodie,@random_user,normal
410498,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-09 09:21:58,253,667,#CyberSecurity #Threat,@CyberThreatSec,threat
781340,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-05 17:25:00,22,185,#Travel #Foodie,@random_user,normal
352415,🚀 Threat actors using compromised AWS credentials for crypto mining. #ThreatIntel #AWS,2025-03-07 12:43:36,448,718,#Hacking #Malware,@CyberThreatSec,threat
214292,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-30 17:39:42,18,281,#Travel #Foodie,@random_user,normal
451985,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-18 00:29:56,233,252,#CyberSecurity #Threat,@CyberThreatSec,threat
597104,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-25 16:42:07,37,13,#Life #Fun,@random_user,normal
884593,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-25 18:19:40,7,17,#Life #Fun,@random_user,normal
828288,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-26 12:37:25,26,27,#Life #Fun,@random_user,normal
790832,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-14 21:24:01,35,126,#Life #Fun,@random_user,normal
642159,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-14 02:13:50,5,178,#Life #Fun,@random_user,normal
782363,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-22 08:25:51,63,227,#Hacking #Malware,@CyberThreatSec,threat
449192,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-20 18:25:19,159,799,#Hacking #Malware,@CyberThreatSec,threat
865330,Critical zero-day vulnerability found in Apache server. Patch immediately! #ZeroDay #Vulnerability,2025-03-02 09:55:43,59,749,#Hacking #Malware,@CyberThreatSec,threat
729821,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-26 18:25:51,93,144,#Life #Fun,@random_user,normal
356413,⚠️ New malware exploiting CVE-2024-1234. Update your systems now! #Malware #CVE2024,2025-03-23 23:03:11,290,937,#CyberSecurity #Threat,@CyberThreatSec,threat
559117,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-04 23:02:53,45,106,#Life #Fun,@random_user,normal
411509,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-30 16:18:37,33,240,#Travel #Foodie,@random_user,normal
219351,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-06 20:40:09,87,132,#Life #Fun,@random_user,normal
631332,🚨 New ransomware variant detected targeting financial institutions. Be alert! #CyberThreat #Ransomware,2025-03-01 19:31:56,218,522,#CyberSecurity #Threat,@CyberThreatSec,threat
645289,🚀 Threat actors using compromised AWS credentials for crypto mining. #ThreatIntel #AWS,2025-03-09 22:01:44,257,664,#CyberSecurity #Threat,@CyberThreatSec,threat
208768,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-24 14:33:00,9,53,#Life #Fun,@random_user,normal
396985,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-06 20:59:52,87,296,#Travel #Foodie,@random_user,normal
253200,Phishing campaign spreading via fake Netflix emails. Do not click on suspicious links. #Phishing #CyberSecurity,2025-03-20 19:39:18,311,877,#Hacking #Malware,@CyberThreatSec,threat
153296,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-16 08:50:46,22,59,#Travel #Foodie,@random_user,normal
132730,"🔒 New phishing kit spotted, bypassing 2FA protections. Stay alert! #Phishing #CyberCrime",2025-03-28 16:03:52,55,402,#Hacking #Malware,@CyberThreatSec,threat
275565,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-18 03:38:56,48,126,#Life #Fun,@random_user,normal
870601,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-21 13:07:30,46,31,#Travel #Foodie,@random_user,normal
336947,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-08 14:01:00,49,264,#Life #Fun,@random_user,normal
161375,🔥 Massive DDoS attack detected on major e-commerce sites. #DDoS #CyberAttack,2025-03-09 06:42:52,162,666,#CyberSecurity #Threat,@CyberThreatSec,threat
443634,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-10 02:12:23,481,938,#Hacking #Malware,@CyberThreatSec,threat
407075,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-29 00:45:11,89,154,#Life #Fun,@random_user,normal
724264,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-20 18:24:07,62,144,#Travel #Foodie,@random_user,normal
578581,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-23 10:17:46,50,107,#Travel #Foodie,@random_user,normal
990838,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-15 03:32:00,30,30,#Life #Fun,@random_user,normal
540147,🚀 Threat actors using compromised AWS credentials for crypto mining. #ThreatIntel #AWS,2025-03-25 11:35:04,317,939,#CyberSecurity #Threat,@CyberThreatSec,threat
264623,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-20 18:16:13,30,118,#Travel #Foodie,@random_user,normal
776415,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-19 15:13:31,51,94,#Travel #Foodie,@random_user,normal
305090,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-24 04:15:32,72,19,#Travel #Foodie,@random_user,normal
257610,Phishing campaign spreading via fake Netflix emails. Do not click on suspicious links. #Phishing #CyberSecurity,2025-03-17 22:43:06,81,818,#CyberSecurity #Threat,@CyberThreatSec,threat
171327,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-14 21:36:30,60,26,#Life #Fun,@random_user,normal
721414,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-29 18:19:52,29,163,#Life #Fun,@random_user,normal
357625,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-17 11:32:37,19,219,#Life #Fun,@random_user,normal
792477,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-07 11:14:15,48,146,#Life #Fun,@random_user,normal
465262,🚨 New ransomware variant detected targeting financial institutions. Be alert! #CyberThreat #Ransomware,2025-03-05 00:02:29,176,463,#Hacking #Malware,@CyberThreatSec,threat
471718,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-02 10:08:04,64,14,#Travel #Foodie,@random_user,normal
245674,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-11 00:05:28,64,247,#Travel #Foodie,@random_user,normal
851148,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-18 10:42:43,77,170,#Travel #Foodie,@random_user,normal
529532,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-20 19:57:03,325,255,#Hacking #Malware,@CyberThreatSec,threat
830369,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-09 00:39:24,16,249,#Travel #Foodie,@random_user,normal
717589,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-23 04:41:46,42,222,#Life #Fun,@random_user,normal
461278,🚫 Data breach reported at healthcare provider. Patient records compromised. #DataBreach #Privacy,2025-03-17 16:10:02,155,421,#Hacking #Malware,@CyberThreatSec,threat
880055,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-20 04:16:59,87,280,#Travel #Foodie,@random_user,normal
573522,⚠️ New malware exploiting CVE-2024-1234. Update your systems now! #Malware #CVE2024,2025-03-08 20:12:50,325,245,#CyberSecurity #Threat,@CyberThreatSec,threat
624319,🔍 New MITRE ATT&CK technique: PowerShell scripts executing malicious payloads. #MITRE #TTP,2025-03-06 08:24:51,336,228,#CyberSecurity #Threat,@CyberThreatSec,threat
321338,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-18 05:47:19,46,228,#Life #Fun,@random_user,normal
951358,🔥 Massive DDoS attack detected on major e-commerce sites. #DDoS #CyberAttack,2025-03-18 18:59:43,71,102,#Hacking #Malware,@CyberThreatSec,threat
181133,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-14 16:34:43,90,192,#Travel #Foodie,@random_user,normal
348038,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-14 19:33:21,88,58,#Life #Fun,@random_user,normal
869860,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-11 16:55:45,12,163,#Travel #Foodie,@random_user,normal
629494,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-04 11:34:22,24,212,#Travel #Foodie,@random_user,normal
605203,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-15 15:17:18,91,71,#Travel #Foodie,@random_user,normal
246341,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-15 12:20:27,85,20,#Travel #Foodie,@random_user,normal
263521,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-26 22:54:31,22,17,#Life #Fun,@random_user,normal
996882,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-10 18:30:51,57,113,#Travel #Foodie,@random_user,normal
367115,🔥 Massive DDoS attack detected on major e-commerce sites. #DDoS #CyberAttack,2025-03-22 06:36:34,470,740,#Hacking #Malware,@CyberThreatSec,threat
800536,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-20 13:38:14,84,45,#Life #Fun,@random_user,normal
136059,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-06 01:15:47,86,277,#Life #Fun,@random_user,normal
684982,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-19 07:19:58,73,132,#Travel #Foodie,@random_user,normal
496226,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-02 10:59:37,35,181,#Travel #Foodie,@random_user,normal
664917,Phishing campaign spreading via fake Netflix emails. Do not click on suspicious links. #Phishing #CyberSecurity,2025-03-12 05:07:25,99,595,#CyberSecurity #Threat,@CyberThreatSec,threat
891412,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-03 00:29:06,20,287,#Life #Fun,@random_user,normal
196113,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-11 09:18:13,97,94,#Life #Fun,@random_user,normal
324949,Phishing campaign spreading via fake Netflix emails. Do not click on suspicious links. #Phishing #CyberSecurity,2025-03-13 18:04:26,277,271,#CyberSecurity #Threat,@CyberThreatSec,threat
952271,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-28 05:24:43,75,26,#Travel #Foodie,@random_user,normal
274321,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-17 18:41:24,32,66,#Life #Fun,@random_user,normal
101650,Phishing campaign spreading via fake Netflix emails. Do not click on suspicious links. #Phishing #CyberSecurity,2025-03-12 10:55:09,360,477,#CyberSecurity #Threat,@CyberThreatSec,threat
904794,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-24 13:58:13,30,170,#Travel #Foodie,@random_user,normal
974150,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-28 14:43:03,12,161,#Life #Fun,@random_user,normal
486745,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-08 08:43:41,50,91,#Travel #Foodie,@random_user,normal
722476,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-05 18:10:39,22,284,#Life #Fun,@random_user,normal
675979,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-02 23:39:29,32,32,#Travel #Foodie,@random_user,normal
937946,🚨 New ransomware variant detected targeting financial institutions. Be alert! #CyberThreat #Ransomware,2025-03-07 05:58:28,401,464,#Hacking #Malware,@CyberThreatSec,threat
993580,🚨 New ransomware variant detected targeting financial institutions. Be alert! #CyberThreat #Ransomware,2025-03-02 08:52:57,305,781,#CyberSecurity #Threat,@CyberThreatSec,threat
378505,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-25 16:50:35,45,47,#Travel #Foodie,@random_user,normal
884919,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-12 20:05:53,82,32,#Travel #Foodie,@random_user,normal
628042,"🔒 New phishing kit spotted, bypassing 2FA protections. Stay alert! #Phishing #CyberCrime",2025-03-27 06:14:30,432,761,#CyberSecurity #Threat,@CyberThreatSec,threat
760778,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-30 15:43:46,80,166,#Travel #Foodie,@random_user,normal
152164,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-07 07:00:47,30,85,#Life #Fun,@random_user,normal
856749,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-20 20:33:09,54,169,#Travel #Foodie,@random_user,normal
731575,🚫 Data breach reported at healthcare provider. Patient records compromised. #DataBreach #Privacy,2025-03-22 10:44:36,204,103,#Hacking #Malware,@CyberThreatSec,threat
518617,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-15 17:20:49,53,187,#Life #Fun,@random_user,normal
526794,🚫 Data breach reported at healthcare provider. Patient records compromised. #DataBreach #Privacy,2025-03-09 12:45:11,100,408,#Hacking #Malware,@CyberThreatSec,threat
538779,🔥 Massive DDoS attack detected on major e-commerce sites. #DDoS #CyberAttack,2025-03-27 13:06:39,418,148,#CyberSecurity #Threat,@CyberThreatSec,threat
686131,⚠️ New malware exploiting CVE-2024-1234. Update your systems now! #Malware #CVE2024,2025-03-24 06:08:24,425,625,#Hacking #Malware,@CyberThreatSec,threat
909560,"🔒 New phishing kit spotted, bypassing 2FA protections. Stay alert! #Phishing #CyberCrime",2025-03-23 01:37:38,406,782,#Hacking #Malware,@CyberThreatSec,threat
812884,Critical zero-day vulnerability found in Apache server. Patch immediately! #ZeroDay #Vulnerability,2025-03-26 11:52:59,141,134,#CyberSecurity #Threat,@CyberThreatSec,threat
583690,🚀 Threat actors using compromised AWS credentials for crypto mining. #ThreatIntel #AWS,2025-03-21 15:29:44,459,507,#CyberSecurity #Threat,@CyberThreatSec,threat
538910,🚫 Data breach reported at healthcare provider. Patient records compromised. #DataBreach #Privacy,2025-03-23 23:05:10,330,427,#CyberSecurity #Threat,@CyberThreatSec,threat
230870,🚀 Threat actors using compromised AWS credentials for crypto mining. #ThreatIntel #AWS,2025-03-19 21:31:31,321,472,#Hacking #Malware,@CyberThreatSec,threat
283497,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-21 10:32:56,100,125,#Travel #Foodie,@random_user,normal
442357,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-21 17:36:27,94,67,#Travel #Foodie,@random_user,normal
268632,⚠️ New malware exploiting CVE-2024-1234. Update your systems now! #Malware #CVE2024,2025-03-14 07:14:20,395,802,#Hacking #Malware,@CyberThreatSec,threat
302397,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-19 22:05:55,25,156,#Life #Fun,@random_user,normal
107930,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-19 15:56:34,57,74,#Life #Fun,@random_user,normal
